#{"t_start": 1694674190.3130488, "env_id": null}
r,l,t
46.695208,149,8717.740044
47.624329,149,8718.509677
46.547111,149,8719.276513
47.587786,149,8719.997128
48.28627,149,8720.756838
47.291341,149,8721.51195
47.391638,149,8722.240736
47.201974,149,8722.993247
47.782395,149,8723.757975
47.463432,149,8724.589478
46.899685,149,8725.421868
47.236624,149,8726.182351
46.761551,149,8726.941543
47.069035,149,8727.711295
46.953473,149,8728.472403
46.512354,149,8729.235191
45.731001,149,8729.997583
48.922763,149,8730.730359
47.570161,149,8731.475198
47.795492,149,8732.252
49.053874,149,8733.017129
46.764043,149,8733.91298
45.925374,149,8734.646141
47.281022,149,8735.379805
46.879383,149,8736.099888
47.479396,149,8736.822577
-153.387143,149,8737.553443
48.135961,149,8738.272156
45.897742,149,8739.002753
47.371003,149,8739.737532
48.210089,149,8740.466114
47.044498,149,8741.190849
46.327874,149,8741.91597
47.739122,149,8742.644778
46.401899,149,8743.369529
46.469086,149,8744.091966
46.021232,149,8744.818026
46.028694,149,8745.551301
-192.808449,4,8746.176097
48.779418,149,8746.306096
-92.287864,4,8746.93576
47.800183,149,8747.063699
47.49916,149,8747.799202
46.74335,149,8748.546961
-192.778194,4,8749.186692
47.40367,149,8749.321619
46.379429,149,8750.066111
48.473976,149,8750.811559
46.847515,149,8751.549234
45.832608,149,8752.290005
48.045011,149,8753.030622
-52.454922,149,8753.771905
46.418351,149,8754.543276
47.642655,149,8755.286894
47.880917,149,8756.037989
45.768767,149,8756.804095
48.033164,149,8757.640844
45.863755,149,8758.496511
46.996664,149,8759.361724
46.213943,149,8760.155235
46.451028,149,8760.910692
46.421351,149,8761.648497
46.516985,149,8762.524051
46.436285,149,8763.479719
46.265952,149,8764.244455
47.070343,149,8764.998973
46.872818,149,8765.754705
47.016401,149,8766.510107
46.622078,149,8767.262829
45.770656,149,8768.006315
45.519432,149,8768.749098
47.863922,149,8769.498332
46.430414,149,8770.2555
47.557493,149,8771.006211
46.726088,149,8771.740891
48.663875,149,8772.487994
-354.254398,149,8773.231672
-152.270239,149,8773.981741
46.450131,149,8774.722366
-154.776693,149,8775.471939
46.332746,149,8776.22469
-93.398082,3,8776.883996
46.528235,149,8777.009067
46.771618,149,8777.752707
-152.451379,149,8778.50492
46.171033,149,8779.248514
46.891923,149,8780.002468
47.068214,149,8780.743172
46.674336,149,8781.490705
47.167993,149,8782.254786
45.983811,149,8783.010919
47.108939,149,8783.762588
45.668964,149,8784.50898
-53.159095,149,8785.252309
47.420735,149,8785.999009
46.915687,149,8786.741785
46.048518,149,8787.489726
46.857742,149,8788.235523
46.70341,149,8788.988015
47.502173,149,8789.741993
-191.850159,5,8790.438951
47.614655,149,8790.591958
48.17276,149,8791.548437
46.647854,149,8792.321777
47.361126,149,8793.069104
47.056841,149,8793.920579
46.545828,149,8794.827033
46.143672,149,8795.79179
-253.294247,149,8796.755253
46.765151,149,8797.640428
46.220541,149,8798.484673
46.307667,149,8799.35531
46.956643,149,8800.175964
45.791299,149,8801.031551
45.781338,149,8801.969165
46.096403,149,8802.939147
46.513471,149,8803.902289
46.71847,149,8804.854761
46.764718,149,8805.794419
47.854238,149,8806.655528
-93.055748,4,8807.382241
-52.452778,149,8807.515972
46.893099,149,8808.354837
45.684365,149,8809.19173
-291.414369,5,8809.897013
-153.526141,149,8810.043005
47.386127,149,8810.963257
48.077936,149,8811.879573
47.044701,149,8812.853753
48.011775,149,8813.837346
46.570305,149,8814.79493
46.45185,149,8815.626299
47.482999,149,8816.476432
46.476155,149,8817.32504
-351.234636,149,8818.16536
-92.692778,4,8818.875654
46.343277,149,8819.009648
46.990291,149,8819.944984
46.216439,149,8820.921364
-252.389543,149,8821.918558
47.69378,149,8822.869009
47.357149,149,8823.844416
46.474999,149,8824.67099
46.875782,149,8825.425304
46.44185,149,8826.172979
47.249185,149,8826.919296
46.889601,149,8827.64791
47.403067,149,8828.407311
46.658284,149,8829.141009
-93.352246,3,8829.765571
46.954077,149,8829.892285
46.374101,149,8830.63504
47.00058,149,8831.374745
46.204474,149,8832.097242
46.991195,149,8832.810443
46.567318,149,8833.530717
45.736711,149,8834.254456
48.137265,149,8834.979024
45.978817,149,8835.712772
46.796878,149,8836.441293
46.820352,149,8837.160959
46.804554,149,8837.895578
47.925479,149,8838.617228
-255.511572,149,8839.337905
48.907517,149,8840.06037
45.956014,149,8840.781749
46.946587,149,8841.505191
45.543367,149,8842.237798
46.187397,149,8842.965315
47.905239,149,8843.69145
46.066194,149,8844.410356
46.35609,149,8845.14376
48.089166,149,8845.863268
45.635094,149,8846.596045
-191.998438,5,8847.205847
47.293322,149,8847.335845
48.133656,149,8848.056933
47.044399,149,8848.782354
46.406459,149,8849.5079
-192.021513,5,8850.116847
45.842273,149,8850.243846
48.543062,149,8851.005396
-153.420586,149,8851.739108
-52.422903,149,8852.464541
47.1374,149,8853.186308
46.144029,149,8853.907556
47.406291,149,8854.639305
46.941163,149,8855.463943
-51.86014,149,8856.274361
-52.865561,149,8857.112338
-155.661985,149,8857.916883
46.914553,149,8858.805221
46.507931,149,8859.733671
47.131526,149,8860.620215
-191.855275,5,8861.393819
47.811678,149,8861.534826
-193.013876,4,8862.312567
46.367163,149,8862.451332
46.2585,149,8863.256031
47.187,149,8864.096648
46.947915,149,8864.953078
46.789766,149,8865.806003
-253.191896,149,8866.645005
47.27466,149,8867.509546
46.581478,149,8868.306288
47.670968,149,8869.068708
46.39456,149,8869.836015
45.298511,149,8870.628548
48.052851,149,8871.379066
46.524054,149,8872.197622
46.001241,149,8873.051056
47.486809,149,8873.843504
47.595584,149,8874.630288
46.592642,149,8875.545253
48.040854,149,8876.321582
47.214834,149,8877.264242
46.066501,149,8878.171918
46.488273,149,8879.068095
46.455235,149,8879.898684
-52.582525,149,8880.74702
46.007607,149,8881.586959
46.365339,149,8882.401488
46.787063,149,8883.313244
47.112235,149,8884.252231
46.543704,149,8885.172669
47.170759,149,8886.098335
46.438965,149,8887.005171
48.254686,149,8887.889702
46.805839,149,8888.682458
46.17326,149,8889.514795
46.836961,149,8890.311524
47.658608,149,8891.167501
46.530013,149,8892.104825
45.911947,149,8893.043229
47.292521,149,8893.885828
46.035355,149,8894.699902
46.408745,149,8895.516696
46.766172,149,8896.255119
47.087036,149,8896.994164
47.439066,149,8897.720954
-191.855747,5,8898.351606
47.379474,149,8898.48039
46.890678,149,8899.214164
46.50497,149,8899.960541
47.447379,149,8900.705607
46.741634,149,8901.449723
46.872581,149,8902.194494
46.783692,149,8902.932534
46.80803,149,8903.660864
46.733345,149,8904.388581
45.804469,149,8905.370996
47.052832,149,8906.353568
46.111584,149,8907.180815
-53.071067,149,8908.077715
47.282671,149,8908.868299
-53.924767,149,8909.713244
47.553657,149,8910.588765
47.585623,149,8911.393427
47.33384,149,8912.205593
48.297707,149,8913.142194
46.797865,149,8914.086852
47.718482,149,8914.836439
47.719748,149,8915.594294
47.811257,149,8916.360966
48.251036,149,8917.150648
46.700523,149,8917.887174
46.87217,149,8918.654924
48.308267,149,8919.474583
46.663286,149,8920.241301
46.956148,149,8920.988833
46.91427,149,8921.763551
-192.770025,4,8922.409114
46.414766,149,8922.547111
47.003307,149,8923.302424
46.353496,149,8924.074535
46.068881,149,8924.865907
46.992571,149,8925.644685
46.711505,149,8926.419786
47.346854,149,8927.180547
46.515346,149,8927.927369
46.426145,149,8928.663167
46.289152,149,8929.397743
47.357304,149,8930.131385
-191.232445,5,8930.76411
47.498605,149,8930.898046
45.001688,149,8931.700303
47.177522,149,8932.487045
45.95582,149,8933.244967
47.658022,149,8934.01352
45.954805,149,8934.780259
46.318602,149,8935.531693
47.306753,149,8936.318582
48.679212,149,8937.06658
47.35371,149,8937.799468
47.127088,149,8938.553196
-93.923605,3,8939.185
-252.701084,149,8939.316965
46.557867,149,8940.159323
47.42895,149,8940.912452
46.140098,149,8941.684713
46.975208,149,8942.468852
46.644466,149,8943.212572
-154.396943,149,8943.983061
47.745322,149,8944.763845
46.272995,149,8945.539298
46.164311,149,8946.301059
47.881383,149,8947.087588
-53.008451,149,8947.8572
-153.375631,149,8948.631935
45.861863,149,8949.448442
46.315069,149,8950.217303
-192.599647,4,8950.883429
47.381419,149,8951.01586
47.152842,149,8951.8006
47.606815,149,8952.571928
47.40886,149,8953.348103
46.870415,149,8954.110559
46.662576,149,8954.923137
46.947784,149,8955.726933
46.564734,149,8956.537257
46.394876,149,8957.335998
46.500273,149,8958.114587
46.467226,149,8958.890534
46.567669,149,8959.644403
47.284133,149,8960.411417
47.882749,149,8961.165766
47.461966,149,8961.913323
47.055067,149,8962.686228
-191.447219,4,8963.342602
47.153649,149,8963.471481
47.149067,149,8964.228873
45.725709,149,8964.990276
48.011512,149,8965.745003
45.581899,149,8966.484833
-92.293395,4,8967.115708
46.715256,149,8967.243709
48.310179,149,8967.984756
-252.836951,149,8968.732587
47.068496,149,8969.47807
46.895317,149,8970.236814
46.297391,149,8970.999179
46.160198,149,8971.779958
47.064128,149,8972.525884
46.475309,149,8973.271692
47.709844,149,8974.029796
47.802304,149,8974.773088
47.411071,149,8975.50363
46.553256,149,8976.241361
46.648717,149,8976.983732
47.243037,149,8977.725589
45.760228,149,8978.49683
46.937419,149,8979.235589
46.732119,149,8980.001657
47.068958,149,8980.746486
48.653124,149,8981.484233
46.055457,149,8982.234753
45.996688,149,8983.012301
-291.28036,7,8983.656086
46.804153,149,8983.797907
46.472243,149,8984.551088
47.413454,149,8985.302418
46.200566,149,8986.074849
46.717568,149,8986.841846
47.463898,149,8987.60822
48.042415,149,8988.404624
-53.021682,149,8989.178293
47.073016,149,8989.942505
46.070159,149,8990.710211
47.068918,149,8991.468786
47.232965,149,8992.223514
46.143287,149,8992.996387
-153.089311,149,8993.773187
47.549649,149,8994.55114
45.727577,149,8995.328022
46.859916,149,8996.095116
47.574493,149,8996.856624
-91.615329,4,8997.492413
-354.691205,149,8997.629421
47.814017,149,8998.421859
46.445112,149,8999.175187
47.191556,149,8999.945849
45.815041,149,9000.692574
-153.319449,149,9001.435662
46.889832,149,9002.169457
47.059623,149,9002.918024
47.01062,149,9003.663787
47.841721,149,9004.398765
45.699618,149,9005.312533
46.545028,149,9006.227738
48.461154,149,9007.177902
-251.421213,149,9008.192882
47.24967,149,9009.054535
46.398695,149,9009.911071
47.009555,149,9010.738363
46.605464,149,9011.58621
47.206416,149,9012.464657
46.852863,149,9013.36195
48.508533,149,9014.251349
46.607685,149,9015.079776
46.537413,149,9015.831227
48.216174,149,9016.579559
46.7645,149,9017.335348
46.180759,149,9018.137107
46.788787,149,9019.040721
48.027956,149,9019.989068
-291.375259,5,9020.764691
-251.340174,149,9020.909452
46.497442,149,9021.73332
47.641906,149,9022.592363
47.372918,149,9023.454898
-52.899573,149,9024.254701
47.237709,149,9025.179794
47.265642,149,9026.055207
46.340149,149,9026.936832
47.540631,149,9027.797962
47.303825,149,9028.613244
47.046435,149,9029.420688
46.21362,149,9030.239645
46.890017,149,9031.059164
47.519752,149,9031.873556
46.708476,149,9032.674301
46.053283,149,9033.482868
46.748326,149,9034.296736
47.541058,149,9035.217232
46.438859,149,9036.116985
45.977046,149,9036.969584
46.647648,149,9037.833047
47.318542,149,9038.757822
46.26232,149,9039.610049
46.263418,149,9040.50263
47.33136,149,9041.459098
46.788664,149,9042.304004
46.987724,149,9043.082191
-52.003649,149,9043.98549
46.954978,149,9044.893087
47.22323,149,9045.696573
47.452913,149,9046.55159
46.775017,149,9047.447013
48.576724,149,9048.291768
47.51503,149,9049.269132
47.499027,149,9050.279223
46.952835,149,9051.199895
47.018165,149,9052.193048
46.549577,149,9053.1305
46.737635,149,9054.045881
47.462311,149,9054.855399
46.212084,149,9055.627221
47.091897,149,9056.469232
47.124571,149,9057.316584
47.105236,149,9058.301003
47.373026,149,9059.186607
47.162159,149,9060.14814
-52.909112,149,9061.120554
45.889786,149,9062.046828
47.534676,149,9062.900441
46.877254,149,9063.757037
46.672828,149,9064.583402
47.005154,149,9065.336127
46.669677,149,9066.118691
46.541125,149,9066.866822
47.030628,149,9067.639544
45.835987,149,9068.407157
-154.242495,149,9069.169987
46.298645,149,9069.939438
46.109381,149,9070.675236
46.645271,149,9071.412764
46.829441,149,9072.164421
47.017723,149,9072.942847
46.316838,149,9073.712116
46.43716,149,9074.506461
47.462408,149,9075.263209
46.288421,149,9076.020875
-191.560193,5,9076.663609
47.291558,149,9076.802397
46.181538,149,9077.594177
46.470875,149,9078.364046
48.63943,149,9079.126695
47.090005,149,9079.897559
46.645091,149,9080.645306
47.000291,149,9081.387052
47.025326,149,9082.108099
47.488611,149,9082.887577
47.331287,149,9083.694443
46.403814,149,9084.472029
47.258197,149,9085.214648
47.360128,149,9085.982905
-192.622259,4,9086.625608
46.490669,149,9086.756636
47.337189,149,9087.492625
48.275563,149,9088.24234
47.111076,149,9089.010901
47.170738,149,9089.796414
47.491749,149,9090.601126
46.43448,149,9091.394628
46.253197,149,9092.241351
46.072309,149,9093.024298
47.498798,149,9093.793955
47.219363,149,9094.577711
46.624427,149,9095.336401
46.655779,149,9096.178332
48.335008,149,9097.011736
46.64881,149,9097.808835
45.718047,149,9098.615028
47.371665,149,9099.434408
46.97623,149,9100.246079
46.311734,149,9101.084442
47.39968,149,9101.871722
45.906489,149,9102.651054
47.175737,149,9103.574478
47.568554,149,9104.378206
46.794153,149,9105.233308
47.848546,149,9106.052039
46.32987,149,9107.000477
44.745396,149,9107.774279
45.912953,149,9108.59046
45.988828,149,9109.378197
48.209749,149,9110.219663
46.012134,149,9111.081749
47.376747,149,9111.926083
47.066277,149,9112.794602
45.864423,149,9113.596384
48.027697,149,9114.378101
46.262589,149,9115.245431
46.756566,149,9115.998968
47.061311,149,9116.752322
45.721716,149,9117.52478
46.46518,149,9118.473366
46.49552,149,9119.238739
-251.78501,149,9120.085277
48.399029,149,9120.965788
47.134096,149,9121.788221
48.1048,149,9122.63066
46.636829,149,9123.371128
47.065311,149,9124.254233
-452.297687,149,9125.158738
46.155994,149,9125.97698
46.866237,149,9126.837096
46.826332,149,9127.608894
46.305545,149,9128.47692
47.0204,149,9129.347697
47.30129,149,9130.153246
45.732265,149,9131.008691
48.115645,149,9131.753035
-53.626879,149,9132.679549
46.222387,149,9133.515617
46.853478,149,9134.411055
46.492103,149,9135.193784
46.557431,149,9135.951404
47.914713,149,9136.860852
47.674512,149,9137.76866
45.981871,149,9138.560913
47.793585,149,9139.384945
46.076782,149,9140.214408
-290.723607,6,9140.976929
46.971408,149,9141.122931
46.034131,149,9141.911608
47.9212,149,9142.690918
47.543832,149,9143.486859
45.453483,149,9144.278773
-291.178089,7,9144.92328
47.163154,149,9145.066281
47.240637,149,9145.989226
-151.955258,149,9146.886494
46.280331,149,9147.669028
47.769624,149,9148.463175
45.984095,149,9149.257632
45.456037,149,9150.18313
46.22578,149,9151.067662
47.416203,149,9151.838045
48.19191,149,9152.608835
46.321197,149,9153.446314
46.978473,149,9154.237511
45.988373,149,9155.044541
-151.647232,149,9155.807061
47.372439,149,9156.566875
46.58815,149,9157.353651
46.923826,149,9158.108679
47.752768,149,9158.837204
-251.92058,149,9159.602913
46.541905,149,9160.438066
46.555363,149,9161.271782
46.850181,149,9162.060842
46.259172,149,9162.840825
47.212759,149,9163.626562
-53.685731,149,9164.413168
47.851243,149,9165.242477
47.726254,149,9165.987571
47.102507,149,9166.782331
47.021942,149,9167.556336
45.964654,149,9168.33708
47.43795,149,9169.121629
46.794701,149,9169.885713
47.53286,149,9170.67549
-93.20064,3,9171.37384
47.538495,149,9171.501664
46.187871,149,9172.31644
45.696302,149,9173.109903
47.18114,149,9173.992093
46.679986,149,9174.784835
47.104021,149,9175.555375
45.905425,149,9176.339569
47.301044,149,9177.162842
47.179806,149,9177.918041
48.285782,149,9178.704513
46.384012,149,9179.516681
46.569433,149,9180.324049
46.489783,149,9181.087683
45.882857,149,9181.840154
47.268231,149,9182.595943
45.930743,149,9183.347646
47.449328,149,9184.135182
46.919333,149,9184.902293
46.294426,149,9185.64899
48.042071,149,9186.468356
46.396435,149,9187.217673
47.920303,149,9188.055069
46.623199,149,9188.807512
47.315339,149,9189.596275
46.286006,149,9190.365041
47.775499,149,9191.141554
-53.608227,149,9191.908587
-53.329647,149,9192.68187
46.02796,149,9193.477926
47.396014,149,9194.274333
47.23863,149,9195.15987
-192.044663,4,9195.820882
47.326588,149,9195.955881
48.410341,149,9196.715689
47.51431,149,9197.469228
47.286232,149,9198.216486
-154.240202,149,9198.973461
46.732581,149,9199.731237
46.402965,149,9200.585692
48.627817,149,9201.339498
47.003331,149,9202.125573
45.431093,149,9202.886137
46.402293,149,9203.670866
47.342738,149,9204.422971
45.517244,149,9205.21077
47.719189,149,9206.036263
46.901225,149,9206.810804
46.020252,149,9207.676456
46.794439,149,9208.513889
47.025314,149,9209.34469
47.732712,149,9210.128146
-53.563576,149,9210.922156
47.960425,149,9211.761494
46.675714,149,9212.581151
47.995282,149,9213.369943
46.50771,149,9214.14421
46.891349,149,9215.002033
47.756378,149,9215.755917
47.345177,149,9216.546933
47.873087,149,9217.325683
47.515613,149,9218.070737
48.059178,149,9218.817024
47.089624,149,9219.565834
46.704649,149,9220.298542
46.67452,149,9221.133912
45.853436,149,9221.940319
46.923306,149,9222.722876
-354.75943,149,9223.491442
47.662517,149,9224.266248
47.412193,149,9225.083923
47.951381,149,9225.881488
48.67225,149,9226.657282
47.669744,149,9227.434881
46.858167,149,9228.201556
46.598327,149,9228.9362
46.67228,149,9229.701492
47.492719,149,9230.469953
47.335601,149,9231.233689
45.482101,149,9232.008156
46.471036,149,9232.799646
45.606295,149,9233.561449
46.952145,149,9234.307212
46.296563,149,9235.041641
47.444335,149,9235.7689
-251.348619,149,9236.50999
-192.646669,4,9237.131743
47.816541,149,9237.259743
46.255628,149,9237.9984
47.061762,149,9238.840213
-52.749146,149,9239.68595
47.235881,149,9240.570577
-153.879419,149,9241.561144
47.062541,149,9242.369855
-152.515381,149,9243.102293
47.185279,149,9243.832418
47.263933,149,9244.570128
47.549844,149,9245.31586
46.23774,149,9246.101018
45.980674,149,9246.852497
47.936022,149,9247.636193
45.501526,149,9248.397869
45.905014,149,9249.274176
46.92987,149,9250.260624
47.650561,149,9251.033122
47.0646,149,9251.863197
47.233049,149,9252.722986
-152.027762,149,9253.605355
46.595938,149,9254.476956
-291.017149,7,9255.131339
47.458695,149,9255.274341
47.474742,149,9256.04196
46.88147,149,9256.800559
-152.185808,149,9257.570308
46.838056,149,9258.323198
46.321391,149,9259.054734
46.41912,149,9259.87332
46.188642,149,9260.697113
46.649972,149,9261.459968
46.631405,149,9262.213736
47.015328,149,9262.979758
46.608528,149,9263.740405
46.532175,149,9264.494599
46.850663,149,9265.292633
47.602542,149,9266.037287
45.683919,149,9266.820814
46.991437,149,9267.585094
-91.291794,5,9268.210541
-192.69671,4,9268.236534
46.363399,149,9268.368546
48.297133,149,9269.200956
45.985964,149,9270.112392
47.08626,149,9271.061859
47.767134,149,9272.01796
47.573256,149,9272.910325
46.610757,149,9273.782074
46.301303,149,9274.617647
45.773112,149,9275.372017
46.569761,149,9276.135057
46.692283,149,9276.913546
46.625572,149,9277.685788
46.418816,149,9278.477326
46.286054,149,9279.239009
47.616235,149,9279.992359
46.390733,149,9280.804624
47.676314,149,9281.559396
48.408596,149,9282.304161
47.517839,149,9283.058676
47.470658,149,9283.790489
46.623225,149,9284.526965
46.668496,149,9285.264338
48.026604,149,9285.996919
46.805986,149,9286.787289
46.954564,149,9287.587786
-53.751392,149,9288.526446
46.11504,149,9289.444937
47.707879,149,9290.362637
46.86079,149,9291.169233
46.785554,149,9291.906261
46.762757,149,9292.657207
46.859366,149,9293.400134
47.544837,149,9294.142521
46.633121,149,9294.887063
47.378142,149,9295.621842
46.740759,149,9296.361282
46.75822,149,9297.097952
46.32338,149,9297.830441
46.428161,149,9298.578841
46.183596,149,9299.318316
47.230124,149,9300.041792
47.308213,149,9300.77247
48.054912,149,9301.534006
-152.36324,149,9302.26864
46.28388,149,9303.025679
46.163774,149,9303.762974
47.142038,149,9304.531464
-54.958844,149,9305.262272
45.981581,149,9306.001761
46.639772,149,9306.738578
47.446551,149,9307.483083
45.702661,149,9308.237796
47.153871,149,9308.993248
46.2555,149,9309.722985
47.512538,149,9310.46653
-191.398237,5,9311.097159
46.633721,149,9311.228157
46.064488,149,9311.969652
48.425094,149,9312.704355
46.383389,149,9313.439282
46.656244,149,9314.170995
47.18305,149,9314.903515
46.679772,149,9315.63827
46.451657,149,9316.372196
46.229561,149,9317.114238
46.543438,149,9317.85578
46.78814,149,9318.60825
47.523415,149,9319.35797
-252.188887,149,9320.095535
47.551856,149,9320.827048
47.383929,149,9321.563962
46.786182,149,9322.294735
45.818459,149,9323.056205
46.913223,149,9323.829008
47.346069,149,9324.58235
46.206523,149,9325.344616
47.797452,149,9326.101062
-152.288253,149,9326.851556
46.068173,149,9327.595167
47.169791,149,9328.337223
-192.332918,4,9328.969694
46.276946,149,9329.095695
47.510539,149,9329.84387
45.733759,149,9330.57665
48.289601,149,9331.323432
-454.23262,149,9332.059967
47.147557,149,9332.832575
47.381177,149,9333.579245
46.609472,149,9334.343121
46.833857,149,9335.088635
46.346921,149,9335.822711
46.958027,149,9336.646006
46.02494,149,9337.474987
46.861817,149,9338.294924
46.292647,149,9339.067155
46.998372,149,9339.988477
47.193384,149,9340.916046
46.890392,149,9341.846692
46.284807,149,9342.673119
-192.08614,5,9343.444606
47.078387,149,9343.588612
47.827252,149,9344.374859
46.312078,149,9345.197949
47.690176,149,9345.96832
47.135415,149,9346.778129
46.490064,149,9347.605083
46.440467,149,9348.503024
47.13117,149,9349.32897
46.382446,149,9350.119017
46.845603,149,9350.92774
-93.145794,3,9351.710205
47.292433,149,9351.842726
47.090497,149,9352.672394
46.668621,149,9353.468762
47.389964,149,9354.270139
46.736172,149,9355.10309
48.726126,149,9355.945178
46.319414,149,9356.806593
46.887772,149,9357.654332
46.272244,149,9358.614254
46.432391,149,9359.468286
-191.427527,6,9360.207325
46.536962,149,9360.353188
47.793102,149,9361.194697
47.052096,149,9362.003997
46.060084,149,9362.832246
47.230522,149,9363.739774
46.956293,149,9364.616673
45.927889,149,9365.440593
-152.597926,149,9366.245605
46.802052,149,9367.064207
-53.54962,149,9367.863115
48.304018,149,9368.708863
46.945376,149,9369.548678
47.015831,149,9370.414383
-92.743619,4,9371.07811
46.498169,149,9371.225107
47.107138,149,9372.098089
47.352692,149,9372.884407
46.961211,149,9373.664879
46.30569,149,9374.455508
46.265035,149,9375.232023
-52.540092,149,9376.012506
47.619277,149,9376.815039
-192.067664,4,9377.476688
47.413257,149,9377.604686
47.59177,149,9378.383812
47.180747,149,9379.313483
47.257985,149,9380.298931
-151.659057,149,9381.107269
48.317279,149,9381.891278
47.128132,149,9382.6676
46.245426,149,9383.449708
47.006514,149,9384.253419
46.027008,149,9385.021867
-253.634561,149,9385.827024
46.032302,149,9386.62475
46.099072,149,9387.48769
-192.147041,5,9388.210677
47.810459,149,9388.355686
46.153974,149,9389.161736
46.958507,149,9389.971651
47.169913,149,9390.808971
46.739425,149,9391.689215
-152.510771,149,9392.481103
45.950535,149,9393.333264
46.970642,149,9394.138504
47.142219,149,9394.978778
46.279127,149,9395.942828
47.180394,149,9396.782832
48.147843,149,9397.612475
46.853934,149,9398.391069
-152.021615,149,9399.23764
47.036517,149,9400.104576
47.138231,149,9400.920152
46.970639,149,9401.778924
47.154087,149,9402.749499
47.139361,149,9403.731033
45.8011,149,9404.724265
46.828878,149,9405.609668
47.92196,149,9406.410057
-191.034466,6,9407.105032
47.850242,149,9407.249166
47.632935,149,9408.07302
46.636812,149,9408.895643
46.681974,149,9409.718732
47.5701,149,9410.572848
46.874859,149,9411.362627
47.789261,149,9412.305345
-54.633283,149,9413.188618
47.804612,149,9413.97599
47.002856,149,9414.730042
47.08056,149,9415.508573
46.174208,149,9416.289423
47.609943,149,9417.083333
47.306977,149,9417.853851
47.761169,149,9418.627156
45.802257,149,9419.475767
46.853576,149,9420.362395
-93.145484,4,9421.047756
47.045107,149,9421.182747
46.568447,149,9421.993907
47.950968,149,9422.792799
46.568149,149,9423.610929
47.562025,149,9424.408102
46.310163,149,9425.225814
47.368599,149,9426.033313
46.166358,149,9426.824889
47.290072,149,9427.650632
-351.442117,149,9428.544064
46.56659,149,9429.435108
46.747679,149,9430.212761
47.122143,149,9431.010764
-291.066062,6,9431.670578
45.991085,149,9431.815025
46.691515,149,9432.595816
47.35088,149,9433.382063
47.368376,149,9434.157035
46.621106,149,9434.966782
47.343903,149,9435.806304
47.367904,149,9436.614643
47.101136,149,9437.392154
46.755019,149,9438.169918
48.010898,149,9439.063006
46.283994,149,9439.888994
46.414724,149,9440.670607
47.372944,149,9441.449341
-90.187776,7,9442.129716
46.745147,149,9442.276725
-191.893792,4,9442.947813
46.607464,149,9443.081811
46.503215,149,9443.867788
47.871688,149,9444.685541
48.162661,149,9445.463934
46.501996,149,9446.253598
46.098116,149,9447.175133
46.623366,149,9448.15821
-192.284431,5,9448.838791
46.199337,149,9448.976771
48.755548,149,9449.760551
46.864127,149,9450.569225
45.589887,149,9451.357016
47.746764,149,9452.15737
47.156334,149,9453.085464
46.188962,149,9453.879787
47.268709,149,9454.669522
46.582699,149,9455.435585
-253.885867,149,9456.335332
46.703192,149,9457.100871
47.178216,149,9458.042331
46.929895,149,9458.906825
46.102109,149,9459.723598
46.903613,149,9460.512132
46.24693,149,9461.284856
48.56593,149,9462.072514
-54.252142,149,9462.838534
47.861147,149,9463.617866
46.841846,149,9464.400387
46.182012,149,9465.172131
47.29758,149,9465.956816
47.545647,149,9466.886412
46.482891,149,9467.725202
46.348807,149,9468.499995
-191.741403,5,9469.32763
45.96148,149,9469.492351
47.956183,149,9470.361279
46.697468,149,9471.14833
45.166492,149,9471.931811
45.224165,149,9472.728137
46.510326,149,9473.519959
47.398951,149,9474.329861
47.457696,149,9475.105898
46.636257,149,9475.881454
-52.954281,149,9476.700236
46.243886,149,9477.488506
45.804722,149,9478.254598
46.102392,149,9479.034948
45.272302,149,9479.816754
46.209104,149,9480.576532
47.056801,149,9481.396984
47.039548,149,9482.190705
46.681111,149,9483.029906
47.579061,149,9483.835011
45.628408,149,9484.659895
47.556252,149,9485.487132
46.257569,149,9486.421731
47.217166,149,9487.255229
46.941564,149,9488.12085
46.179551,149,9488.927732
46.394318,149,9489.700593
45.793912,149,9490.55882
46.446112,149,9491.326621
46.731549,149,9492.114495
46.886347,149,9493.054524
46.507153,149,9493.958364
46.956965,149,9494.851237
46.422374,149,9495.800554
46.588106,149,9496.586389
46.800983,149,9497.393365
47.180272,149,9498.249931
46.829339,149,9499.170714
46.717258,149,9500.051563
47.069875,149,9500.854784
47.564152,149,9501.616905
47.068319,149,9502.368709
47.045511,149,9503.123845
46.266028,149,9503.919034
45.942604,149,9504.723707
47.284715,149,9505.514671
48.040453,149,9506.315431
45.947583,149,9507.094513
46.400228,149,9507.864047
47.159466,149,9508.637562
47.006946,149,9509.452821
47.052115,149,9510.247432
-252.984963,149,9511.072975
46.915853,149,9511.870972
45.920743,149,9512.672012
47.134829,149,9513.463516
45.707564,149,9514.335157
47.413299,149,9515.279657
-52.990584,149,9516.072087
46.512584,149,9516.89659
-52.824955,149,9517.71149
46.450658,149,9518.546443
-253.361337,149,9519.408022
45.918918,149,9520.321807
47.247267,149,9521.208301
47.850888,149,9522.165805
47.030807,149,9523.06643
46.976108,149,9524.032837
47.087575,149,9524.897353
46.526578,149,9525.737271
46.402623,149,9526.553703
-93.721754,3,9527.236971
46.373715,149,9527.363198
46.444148,149,9528.150476
47.245857,149,9528.956946
46.351345,149,9529.726199
47.734928,149,9530.49771
47.100893,149,9531.26447
48.105419,149,9532.009947
48.097226,149,9532.771692
