#{"t_start": 1694684980.9117434, "env_id": null}
r,l,t
254.666334,149,8706.578295
268.51985,149,8707.541311
264.553326,147,8708.258338
278.16783,149,8708.917304
213.778669,149,8709.603305
185.038995,149,8710.394297
260.366839,149,8711.179266
264.663107,149,8711.9563
229.458529,149,8712.858304
250.95467,149,8713.766305
259.235636,149,8714.515306
271.498462,145,8715.23731
-153.634329,12,8715.999319
297.907443,149,8716.175304
271.72307,149,8716.955302
255.292198,149,8717.735306
288.720894,149,8718.507313
272.620017,149,8719.305313
216.879082,149,8720.093305
282.610337,149,8720.921313
287.435493,149,8721.794308
287.66108,149,8722.696324
276.752476,149,8723.642313
285.105881,149,8724.548319
280.158582,149,8725.462281
279.785212,149,8726.242315
262.167854,149,8727.044326
290.678296,149,8727.822328
269.585448,149,8728.57654
260.019508,149,8729.348544
271.272059,149,8730.123532
290.443876,149,8731.039536
283.300859,149,8731.967538
300.568579,149,8732.913537
224.601438,149,8733.8665
275.466238,149,8734.820537
272.293802,149,8735.597535
225.90603,149,8736.400531
286.848603,149,8737.178468
280.299742,149,8737.97954
269.15539,149,8738.844543
262.384948,149,8739.730542
225.273181,149,8740.654557
245.417491,149,8741.638543
235.759145,149,8742.603543
215.700221,149,8743.293545
282.421596,149,8743.956545
294.193452,149,8744.630549
280.928051,149,8745.298477
278.937406,149,8745.985547
271.30684,149,8746.649551
278.247649,149,8747.316548
-417.992845,149,8747.982544
287.057852,149,8748.657554
288.917551,149,8749.332544
284.369662,149,8750.007554
248.077247,149,8750.677542
262.523003,149,8751.379552
291.2585,149,8752.054549
247.078254,149,8752.756553
217.192698,149,8753.427558
262.082382,149,8754.092553
262.678449,149,8754.761556
273.086583,149,8755.429561
-196.888787,149,8756.106558
269.390148,149,8756.77156
257.829549,149,8757.517557
260.251426,149,8758.191556
271.938752,149,8758.922562
-166.290827,9,8759.491563
253.052922,139,8759.624481
225.707382,149,8760.259559
283.980434,149,8760.93556
278.436464,149,8761.605561
253.253091,149,8762.269562
261.677914,149,8762.968555
286.841687,149,8763.643563
217.822517,149,8764.289562
-58.907977,9,8764.870568
223.69154,149,8765.010487
270.488666,149,8765.679575
234.316521,149,8766.358566
255.623458,149,8767.027582
249.234275,149,8767.713568
281.896176,149,8768.399566
254.235568,149,8769.056569
248.984353,149,8769.72157
288.983525,149,8770.380569
268.381994,149,8771.05349
272.988582,149,8771.743575
278.955823,149,8772.411573
265.93982,149,8773.122569
248.134773,149,8773.797572
284.746777,149,8774.476572
273.931545,149,8775.158575
170.008766,149,8775.839587
225.259253,149,8776.523578
283.700185,149,8777.211573
68.146038,149,8777.891575
248.404255,149,8778.574504
281.409256,149,8779.250577
-4.333126,149,8779.939507
281.812931,149,8780.612574
271.941539,149,8781.294576
272.602304,149,8781.963507
291.175936,149,8782.64958
280.696821,149,8783.335581
252.552164,149,8784.021511
290.539622,149,8784.701578
128.439927,149,8785.40051
285.844739,149,8786.083583
96.867822,149,8786.802581
232.421751,149,8787.512596
263.401973,149,8788.215513
286.553401,149,8788.867594
267.776408,149,8789.571594
255.961029,149,8790.322513
255.124467,149,8791.025515
279.83259,149,8791.702584
279.706521,149,8792.368599
257.843505,149,8793.051517
281.663999,149,8793.719697
240.190073,149,8794.400666
234.93555,149,8795.091701
232.36406,149,8795.774691
278.265185,149,8796.461705
264.188779,149,8797.142704
268.651587,149,8797.825708
225.603566,149,8798.504699
226.474898,149,8799.190701
261.708786,149,8799.8767
257.505682,149,8800.556703
229.259733,149,8801.236703
277.73959,149,8801.892706
170.878297,149,8802.610705
204.5403,149,8803.552706
269.775267,149,8804.467708
221.658617,149,8805.311705
271.828307,149,8806.101707
252.659851,149,8806.880701
223.173093,149,8807.681711
261.052537,149,8808.482715
205.124438,141,8809.268709
258.581752,149,8810.159718
277.634704,149,8811.137719
242.923004,149,8812.107672
268.057179,149,8813.031712
268.731374,149,8814.041713
66.259261,149,8814.826726
240.19651,149,8815.657714
276.976846,149,8816.422717
236.443882,149,8817.234727
284.664386,149,8818.035721
269.346099,149,8818.939725
273.814739,149,8819.91572
-1.07017,149,8820.88172
217.281871,149,8821.820723
225.542978,149,8822.764721
244.679311,149,8823.72072
230.8101,149,8824.570743
289.189826,149,8825.351724
232.658755,149,8826.154725
278.142844,149,8826.943729
260.429077,144,8827.738726
248.905211,149,8828.574728
286.465806,149,8829.519729
255.876639,149,8830.49173
267.165684,149,8831.412731
249.614729,149,8832.350733
258.127676,149,8833.084734
251.982962,149,8833.738736
292.684834,149,8834.400732
271.714565,149,8835.064737
299.59868,149,8835.72467
242.718859,149,8836.389732
252.947133,149,8837.052735
263.185359,149,8837.730734
278.216285,149,8838.406737
-51.851808,11,8838.97974
254.343266,149,8839.124669
267.356585,149,8839.788749
290.921689,149,8840.463738
266.106242,149,8841.130737
250.566184,149,8841.782752
229.363878,149,8842.442734
257.270879,149,8843.09874
264.547447,149,8843.747741
274.452555,149,8844.409744
277.333008,149,8845.076744
237.052875,149,8845.743748
288.023343,143,8846.382753
289.151919,149,8847.018744
208.904557,149,8847.703742
247.736019,149,8848.366746
282.595955,149,8849.031744
252.016304,149,8849.699747
229.30499,149,8850.398677
248.628526,149,8851.069746
200.788076,133,8851.73175
-155.812198,149,8852.410746
287.456425,140,8853.139748
217.711233,149,8853.843672
300.932908,149,8854.558748
266.046438,149,8855.272674
275.119741,149,8855.971753
243.306085,149,8856.66275
286.789508,149,8857.346682
209.786415,149,8858.025753
250.393903,149,8858.684752
286.978784,149,8859.343757
275.715999,149,8860.049758
-36.21136,149,8860.716752
140.590982,149,8861.379688
301.719945,149,8862.032759
293.56461,149,8862.699767
234.998873,149,8863.567867
287.605669,149,8864.326867
286.121029,149,8865.109879
283.927501,149,8865.879869
226.689934,149,8866.65288
244.465008,149,8867.426871
302.374617,149,8868.347873
281.314012,149,8869.235875
261.08142,149,8870.124875
293.876928,149,8871.06288
-39.742662,13,8871.872875
253.834388,149,8872.066874
292.668395,149,8872.888876
266.024026,149,8873.725875
237.556218,149,8874.482883
280.777301,149,8875.263804
280.91037,149,8876.028885
259.784759,149,8876.806883
286.783676,149,8877.709877
241.886355,149,8878.640881
290.194385,149,8879.550893
23.071221,149,8880.462883
235.578174,149,8881.372815
269.507645,149,8882.220893
288.096967,149,8883.015887
277.674703,149,8883.795884
-91.828902,28,8884.469885
265.767516,149,8884.701885
285.382345,149,8885.483887
284.465326,149,8886.337888
276.888501,149,8887.241888
297.883906,149,8888.180888
130.905236,149,8889.133938
218.309372,149,8890.093938
263.26906,149,8891.039942
268.542982,149,8891.867941
274.705575,149,8892.646909
293.199899,149,8893.445941
292.860599,149,8894.255943
279.439487,149,8895.041942
254.770787,149,8895.936945
251.147052,149,8896.839943
301.353004,149,8897.751951
293.630421,149,8898.667961
151.688873,149,8899.607918
227.952868,149,8900.473947
276.88346,149,8901.262947
282.863916,149,8902.026948
271.032131,149,8902.790948
275.750951,149,8903.615877
271.575426,149,8904.384959
265.397791,149,8905.30795
291.094377,149,8906.247953
230.420954,149,8907.206952
250.311198,149,8908.117955
291.636342,149,8909.08395
267.745484,149,8909.997957
220.109532,149,8910.819954
253.306603,149,8911.579957
-28.413299,16,8912.25496
231.451526,149,8912.451964
244.294816,149,8913.24389
232.038675,149,8914.106964
271.497987,149,8915.025963
-61.447863,9,8915.802967
236.338249,149,8915.973963
227.919434,149,8916.86892
272.097093,149,8917.786911
282.039582,149,8918.672919
279.365941,149,8919.533912
284.172533,149,8920.269913
280.152167,149,8921.014914
289.447547,149,8921.728914
289.988026,149,8922.424922
223.907159,149,8923.261037
274.463165,149,8924.14107
248.680687,149,8924.924038
188.962142,149,8925.59604
272.57144,149,8926.261031
266.371748,149,8926.91604
290.739414,149,8927.58304
260.614541,149,8928.317033
233.925004,149,8929.11508
287.479257,149,8929.868035
258.825154,149,8930.662035
217.209968,149,8931.517044
237.48665,149,8932.227045
243.472557,149,8933.062037
212.050077,149,8933.92604
-171.057985,149,8934.828045
271.436356,149,8935.730039
291.934429,149,8936.50904
248.0845,149,8937.310041
248.870532,149,8938.067049
274.009104,149,8938.851234
227.381161,149,8939.644247
278.243337,149,8940.503253
285.578264,149,8941.409236
272.22096,149,8942.366238
263.141718,149,8943.309242
263.92,149,8944.261243
297.599979,149,8945.153245
216.5744,149,8946.005242
242.250974,149,8946.822243
285.47334,149,8947.60624
262.28471,149,8948.439242
256.362623,149,8949.144168
271.39977,149,8950.075245
-367.998193,149,8950.981247
240.719711,149,8951.877247
261.494808,149,8952.846248
293.432919,149,8953.776248
221.689197,149,8954.637251
223.411509,149,8955.423253
233.431957,149,8956.23725
239.657168,149,8957.010263
258.709507,149,8957.803258
260.804279,149,8958.623253
232.170473,149,8959.557252
186.389831,149,8960.510255
294.62719,149,8961.428254
304.02345,149,8962.393255
279.182377,149,8963.341259
287.220777,149,8964.154259
286.601184,149,8964.951258
-529.37626,149,8965.739267
282.531182,149,8966.509262
281.982908,149,8967.29926
300.699919,149,8968.122265
295.927443,149,8969.004263
262.858999,149,8969.906263
306.988753,149,8970.865192
238.5817,149,8971.587272
262.190398,149,8972.488262
208.740424,149,8973.279265
217.623686,149,8974.077267
311.767718,149,8974.855265
233.827173,149,8975.641265
301.181216,149,8976.42327
297.553769,149,8977.259269
248.542084,149,8978.090271
288.800346,149,8978.971269
294.508716,149,8979.888271
181.077191,149,8980.813277
307.726706,149,8981.703272
280.633296,149,8982.524271
299.947081,149,8983.20027
285.236963,149,8983.881262
290.531605,149,8984.562272
280.635203,149,8985.263277
252.058901,149,8986.125274
281.247768,149,8986.858279
289.276892,149,8987.618283
294.115628,149,8988.319286
280.609642,149,8989.169281
262.626171,149,8989.927278
143.796677,149,8990.59429
230.036741,149,8991.257285
221.95486,149,8991.913266
246.741659,149,8992.58128
235.083646,149,8993.247282
239.9821,149,8993.91131
289.785296,149,8994.559284
285.931205,149,8995.225286
247.56906,149,8995.896284
223.270033,149,8996.558282
285.743579,149,8997.232281
285.685955,149,8997.877287
281.33836,149,8998.546284
281.841261,149,8999.214283
283.866106,149,8999.896344
267.713931,149,9000.558352
269.758258,149,9001.21535
212.200773,149,9001.868357
272.981899,149,9002.530287
278.409965,149,9003.181356
246.505006,149,9003.849279
272.918747,149,9004.511356
245.549815,149,9005.18228
292.24582,149,9005.839287
258.689816,149,9006.498355
250.482703,149,9007.160352
301.554626,149,9007.819289
235.856373,148,9008.482282
236.109252,143,9009.158373
267.549218,149,9009.797291
276.610225,146,9010.455299
283.644419,143,9011.106364
285.628492,149,9011.741362
289.722877,147,9012.398351
279.446753,149,9013.069364
226.633414,149,9013.740288
246.665014,138,9014.417364
155.699018,38,9014.973382
137.335586,149,9015.222366
270.618211,143,9015.887371
234.058828,149,9016.541364
285.000069,148,9017.22829
268.260578,149,9017.903367
279.462226,149,9018.584393
255.858018,149,9019.266397
134.352644,141,9019.951393
270.884342,149,9020.604394
223.177345,148,9021.285362
267.638445,149,9021.959319
310.320479,149,9022.628395
283.566678,147,9023.3144
199.681691,132,9023.974402
292.092682,147,9024.593396
292.541911,149,9025.275322
225.464379,149,9025.967401
249.110939,149,9026.632398
245.853247,149,9027.320363
231.490109,149,9028.002403
300.023137,149,9028.690325
241.551113,143,9029.345325
230.946341,135,9029.993334
221.405648,149,9030.632334
277.6664,149,9031.360406
302.01911,149,9032.046403
-114.977715,149,9032.728328
289.783333,149,9033.415331
281.339392,149,9034.08233
216.169889,149,9034.75541
268.573495,149,9035.435338
-50.223352,11,9036.016339
-43.73709,149,9036.161411
254.29859,149,9036.837339
257.942611,149,9037.523412
285.227485,149,9038.206333
243.312292,149,9038.875409
282.712219,149,9039.543343
288.59674,149,9040.211413
293.355824,149,9040.89364
240.68542,149,9041.569602
283.230115,149,9042.244637
292.991339,149,9042.996643
277.482823,149,9043.798638
265.537735,149,9044.562645
276.222753,149,9045.364601
256.483067,149,9046.137644
43.34584,149,9046.996639
252.79997,149,9047.948643
290.356639,149,9048.928645
261.988013,135,9049.895643
248.562189,147,9050.790643
264.357714,143,9051.748644
282.391023,149,9052.586608
277.228743,149,9053.341649
240.963965,149,9054.154651
298.712933,149,9054.807657
246.957909,149,9055.503654
-51.472036,14,9056.062657
295.939066,149,9056.217663
231.769395,149,9056.88167
294.51989,149,9057.692661
264.236026,149,9058.51866
256.094597,149,9059.317652
240.305581,149,9060.123652
213.379633,149,9061.041683
210.374332,149,9062.01566
-572.481545,149,9062.951668
238.460402,149,9063.955655
250.433971,149,9064.947663
230.426859,149,9065.816659
254.372427,149,9066.609657
-47.692282,13,9067.324682
241.831326,149,9067.493665
52.216277,149,9068.300661
-33.083482,15,9068.994677
248.294215,149,9069.174659
238.339435,149,9069.966661
251.794756,149,9070.931664
59.105263,149,9071.90167
254.763384,138,9072.762662
229.926402,133,9073.373664
52.978017,140,9073.96067
261.025083,149,9074.585667
275.695063,143,9075.240599
-79.478492,5,9075.777672
258.58658,149,9075.90167
234.413148,149,9076.561665
152.459985,138,9077.215675
285.994543,149,9077.825673
241.137168,149,9078.530677
128.094494,149,9079.19668
257.21211,149,9079.855675
227.736167,149,9080.510672
282.361462,148,9081.16167
265.849372,149,9081.845678
244.838035,149,9082.532674
209.23062,149,9083.189673
245.383713,136,9083.83668
270.677088,149,9084.447908
252.275323,142,9085.101909
220.271937,149,9085.742921
269.774383,149,9086.406839
287.909155,149,9087.062907
227.792998,149,9087.726909
230.072274,149,9088.398911
277.083081,149,9089.054845
262.40829,149,9089.713842
254.50823,149,9090.370903
143.784591,149,9091.030024
258.424214,149,9091.744013
255.317738,149,9092.471014
251.38482,149,9093.160019
-301.341433,149,9093.822016
16.138797,149,9094.504019
267.499782,149,9095.182023
47.414245,149,9095.83802
301.709681,149,9096.500023
216.949017,149,9097.167018
288.526515,149,9097.828019
241.603193,149,9098.497239
277.789763,149,9099.187201
281.974336,149,9099.857239
227.819177,149,9100.527232
275.990055,149,9101.189242
273.964668,149,9101.851245
239.143599,149,9102.521241
257.499593,149,9103.177245
-930.442807,149,9103.844241
226.507224,149,9104.508241
292.986468,149,9105.402247
233.742989,149,9106.31425
271.255822,149,9107.267244
263.0138,149,9108.251248
233.877211,149,9109.232247
291.804631,149,9110.077247
301.225703,149,9110.853201
255.246462,149,9111.628253
243.003521,149,9112.400259
271.240363,149,9113.182253
234.037342,149,9113.994255
220.502892,149,9114.928266
282.725156,149,9115.833177
263.054802,149,9116.779259
245.004664,149,9117.681254
243.68607,139,9118.36526
238.997795,149,9119.029255
268.962193,149,9119.722183
291.531972,149,9120.401262
282.534063,149,9121.109257
243.174097,149,9121.878262
278.155885,149,9122.553204
299.851518,149,9123.220262
298.034068,142,9123.863261
240.620997,149,9124.519258
278.755897,149,9125.193262
233.628378,149,9125.85426
246.188649,149,9126.530261
285.035035,149,9127.196263
-345.523369,16,9127.774262
224.691466,149,9127.938263
269.172695,149,9128.602228
236.128283,133,9129.262269
254.911743,149,9129.883269
284.031351,149,9130.555272
289.203128,149,9131.22428
-1356.650363,149,9131.90127
297.585658,149,9132.569267
274.605749,149,9133.249271
54.813661,149,9133.92227
293.703833,149,9134.605268
296.923004,149,9135.285271
240.645882,149,9135.954193
292.711942,149,9136.615202
-49.058398,149,9137.280288
235.469062,149,9137.958195
284.824673,149,9138.624273
236.778977,149,9139.298273
250.363211,149,9139.983408
253.336635,149,9140.650374
298.251662,149,9141.317401
258.545807,149,9142.00141
285.849988,149,9142.663388
238.027563,149,9143.320374
293.371389,149,9144.005368
242.355525,149,9144.685406
128.124371,149,9145.369371
240.778876,149,9146.048411
261.148964,149,9146.725415
288.553072,149,9147.389614
288.957806,149,9148.058535
237.012489,149,9148.747564
262.344483,149,9149.695529
237.993231,149,9150.668538
-86.466933,149,9151.627532
144.111685,149,9152.330608
293.729877,149,9153.003541
248.577246,149,9153.835533
-89.488388,149,9154.658644
-45.316181,15,9155.378649
270.992105,149,9155.551651
266.994921,149,9156.374646
108.300877,149,9157.208679
205.889737,149,9158.062723
234.422763,149,9158.977723
274.344232,149,9159.93772
282.790456,149,9160.904723
228.439272,148,9161.852722
273.67199,149,9162.777729
208.945744,149,9163.697728
289.943379,149,9164.629827
271.458461,149,9165.54983
274.033215,149,9166.470821
213.366394,149,9167.375822
250.828491,149,9168.17783
286.270637,149,9168.95383
184.207014,113,9169.703828
231.672696,149,9170.340831
230.019585,149,9171.118827
278.542261,149,9171.907833
265.26139,149,9172.768826
77.693196,46,9173.600833
270.952712,149,9173.955836
273.565163,149,9174.880826
282.446164,149,9175.817828
289.110092,149,9176.742843
252.003699,149,9177.550833
264.060523,149,9178.331834
261.821125,149,9179.106845
234.317967,149,9179.924833
279.854065,149,9180.711838
238.650137,149,9181.526832
279.007846,149,9182.417854
222.793058,149,9183.199837
269.148636,149,9183.907834
251.890266,149,9184.714802
267.321126,149,9185.382797
255.604973,149,9186.072799
253.102301,149,9186.754852
289.807691,149,9187.451875
243.627113,149,9188.109849
289.017994,149,9188.869851
119.839947,149,9189.608839
294.711899,149,9190.48384
292.70216,149,9191.409852
260.354953,149,9192.267843
204.758804,149,9193.179843
231.008379,149,9194.044845
233.887122,149,9194.830853
246.301432,149,9195.592846
301.135208,149,9196.374844
280.61436,149,9197.166846
244.792922,149,9197.959858
269.346945,149,9198.792852
292.415817,149,9199.597848
239.31221,149,9200.526977
239.516592,149,9201.465976
291.626968,149,9202.409985
247.799588,149,9203.383983
256.294436,149,9204.162977
254.379266,149,9204.834029
307.919399,149,9205.634159
239.862084,149,9206.43416
293.747454,149,9207.235161
233.11663,149,9208.128162
247.501116,149,9209.052163
309.982239,149,9209.972172
279.222694,149,9210.874165
260.652382,149,9211.763169
219.736306,149,9212.502162
275.380384,149,9213.169167
254.584991,149,9213.961165
263.222603,149,9214.718165
264.240604,149,9215.561158
246.486908,149,9216.359165
-41.822784,14,9217.131175
283.135581,149,9217.326164
267.159137,149,9218.252169
271.280533,149,9219.185179
287.4615,149,9220.144174
283.284354,149,9221.057173
268.791807,149,9221.936172
275.075844,149,9222.692173
234.786673,149,9223.369173
247.633302,149,9224.032182
273.701959,149,9224.700183
261.355303,149,9225.372176
258.805665,149,9226.032183
213.006956,149,9226.704176
271.505704,149,9227.384181
268.51127,149,9228.052177
283.269435,149,9228.718178
282.897348,149,9229.372178
273.009354,149,9230.056179
171.285383,149,9230.754117
277.885748,149,9231.435174
268.657075,149,9232.091176
276.861789,149,9232.760181
277.896843,149,9233.432104
174.960607,149,9234.141187
242.751926,149,9234.807124
259.704718,149,9235.481185
225.287501,149,9236.146184
267.149612,149,9236.808107
44.358197,149,9237.485184
273.091647,149,9238.158184
223.670858,149,9238.820188
240.981226,149,9239.490149
294.830593,149,9240.16419
275.37242,149,9240.840193
220.282913,149,9241.517188
248.025721,149,9242.191145
288.212948,149,9242.899205
281.0927,149,9243.574184
294.852448,149,9244.239191
285.32003,149,9244.906192
293.336804,149,9245.574192
276.389034,149,9246.225186
279.3231,149,9246.889194
294.207123,149,9247.563125
219.413126,149,9248.219189
126.102629,149,9248.906124
292.358805,149,9249.608196
36.732125,149,9250.291196
300.820472,149,9250.984203
279.342555,149,9251.683127
274.362557,149,9252.378195
223.853392,149,9253.072121
273.893651,149,9253.847204
282.961484,149,9254.7222
232.058007,149,9255.59523
237.210193,149,9256.522202
261.823557,149,9257.29018
205.086653,149,9258.092205
290.497087,149,9258.878206
280.940577,149,9259.677126
271.058095,149,9260.448205
-57.208464,10,9261.224215
271.107069,149,9261.401202
291.597944,149,9262.330206
-159.369584,149,9263.323208
258.250658,149,9264.317211
234.411637,149,9265.257211
305.450042,149,9266.136132
285.588074,149,9266.92221
217.269559,149,9267.700214
271.290831,149,9268.526215
198.352773,149,9269.331214
306.961439,149,9270.186213
309.264664,149,9271.125213
-332.288072,149,9272.103138
313.269765,149,9273.076145
303.760704,149,9274.028216
281.847908,149,9274.962224
236.754368,149,9275.816218
302.227561,149,9276.673224
238.906984,149,9277.473234
286.929575,149,9278.26122
298.217857,149,9279.093214
248.8242,149,9279.997224
282.951492,149,9281.019213
271.671247,149,9281.991223
290.845535,149,9282.899174
293.327816,149,9283.664232
252.771092,149,9284.445222
267.278151,149,9285.31824
291.153758,149,9286.226221
287.76714,149,9287.166229
284.501462,149,9288.086224
276.719946,149,9289.058229
268.164122,149,9289.97423
256.583872,149,9290.800231
275.291917,149,9291.615234
294.419276,149,9292.371233
259.471498,149,9293.160234
269.988817,149,9293.960231
295.976702,149,9294.913157
230.840489,149,9295.860237
284.668133,149,9296.775238
233.810346,149,9297.704236
238.082665,149,9298.657249
266.81587,149,9299.503239
-104.475775,149,9300.285236
258.291205,149,9301.054243
273.377559,149,9301.880261
295.872631,149,9302.670241
251.489491,149,9303.485241
216.827437,149,9304.444241
249.888888,149,9305.376246
241.515071,149,9306.325243
245.447925,149,9307.274237
229.333019,149,9308.257175
230.021116,149,9309.070176
264.703665,149,9309.869242
250.569123,149,9310.640248
223.342993,149,9311.438246
295.610765,149,9312.259176
280.734051,149,9312.968243
-56.412231,10,9313.53118
26.68324,149,9313.673251
286.321942,149,9314.329252
-34.208616,149,9315.005253
287.070818,149,9315.696244
242.38254,149,9316.354253
260.708396,149,9317.052254
287.964101,149,9317.759258
233.208008,149,9318.449255
275.043735,149,9319.107257
255.37724,149,9319.805197
287.246446,149,9320.458257
296.050726,149,9321.119254
271.233933,149,9321.781259
260.4705,149,9322.441263
266.54069,149,9323.103184
136.467263,149,9323.773256
294.239664,149,9324.43319
277.176285,149,9325.081266
265.432929,149,9325.729191
248.261998,149,9326.383193
283.323115,149,9327.05627
236.754637,149,9327.708266
266.299671,149,9328.368281
278.480719,149,9329.025186
294.651387,149,9329.691194
224.18977,148,9330.351265
281.587148,149,9331.013263
279.737333,149,9331.671267
305.902205,149,9332.328267
292.094581,149,9333.029267
280.159425,149,9333.690197
311.013408,149,9334.35227
275.025025,149,9335.006267
188.797243,149,9335.663228
273.703122,149,9336.327269
196.348848,149,9336.992239
278.664696,149,9337.666316
294.186911,149,9338.323311
278.931251,149,9338.978317
289.130567,149,9339.647341
199.2201,149,9340.310393
250.75481,149,9340.968388
286.352009,149,9341.634391
263.592895,149,9342.297406
237.340547,149,9342.952322
273.623336,149,9343.871485
227.71747,149,9344.747452
245.839304,149,9345.681492
295.958787,149,9346.626486
279.97348,149,9347.585494
249.676316,149,9348.354414
300.428785,149,9349.112494
262.370916,149,9349.935493
270.142034,149,9350.73349
227.89206,149,9351.510507
238.285092,149,9352.367424
261.225979,149,9353.249497
305.570519,149,9354.224418
300.996695,149,9355.1955
227.940351,149,9356.1685
294.4552,149,9357.068502
245.348972,149,9357.859428
243.685096,149,9358.642501
254.356839,149,9359.447422
286.23252,149,9360.22051
275.347036,149,9361.021502
229.454045,149,9361.890507
273.171757,149,9362.835426
253.95077,149,9363.766511
264.293392,149,9364.748508
282.912374,149,9365.742518
-579.772552,149,9366.629505
231.740635,149,9367.409437
269.613855,149,9368.207509
302.83587,149,9368.96551
229.66731,149,9369.768514
283.679107,149,9370.53351
265.30714,149,9371.471509
230.394537,149,9372.339513
303.10744,149,9373.235512
225.646133,149,9374.197435
268.218752,149,9375.161474
273.652071,149,9376.023513
283.194493,149,9376.830515
248.26002,149,9377.63049
276.345538,149,9378.40052
235.049554,149,9379.170521
266.462853,149,9379.94644
264.157349,149,9380.840448
232.135982,149,9381.625448
283.975697,149,9382.495521
243.180296,149,9383.461518
265.037568,149,9384.433451
281.011155,149,9385.252445
280.703524,149,9386.065525
248.155458,149,9386.846454
264.00564,149,9387.601525
261.707457,149,9388.361529
243.392593,149,9389.166526
235.873391,149,9390.065528
255.643797,149,9390.97645
281.452589,149,9391.898451
263.789817,149,9392.823451
230.411266,149,9393.53653
254.047594,149,9394.204528
-52.201686,13,9394.792534
254.844957,149,9394.943453
-159.309977,149,9395.615533
267.315771,149,9396.276535
297.226537,149,9396.930455
298.011962,149,9397.596536
277.267145,149,9398.272505
273.658691,149,9398.943547
278.459573,149,9399.606532
226.727087,149,9400.279537
264.980247,149,9400.958539
234.162847,149,9401.621539
-495.879852,149,9402.292534
287.019678,149,9402.97246
246.492313,149,9403.76546
295.100452,149,9404.546468
225.464901,149,9405.33947
284.970606,149,9406.221463
221.542448,149,9407.115471
219.150465,149,9408.056464
252.972306,149,9409.006465
318.692803,149,9409.897466
227.556816,149,9410.695467
296.043996,149,9411.416467
282.404924,149,9412.196475
276.593611,149,9412.989469
267.497066,149,9413.765478
324.59986,149,9414.616477
285.637238,149,9415.489478
300.507822,149,9416.421479
311.030513,149,9417.39648
304.538517,149,9418.317481
263.764575,149,9419.238517
246.746303,149,9420.081482
291.456392,149,9420.897484
246.671525,149,9421.696483
303.510857,149,9422.477484
228.109159,149,9423.259485
297.761171,149,9424.172643
214.756106,149,9424.905641
231.644307,149,9425.79964
220.94918,149,9426.717654
97.174859,149,9427.664644
-1873.309845,149,9428.538643
254.770419,149,9429.349642
242.878098,149,9430.058567
254.547696,149,9430.717647
281.626551,149,9431.487644
296.787416,149,9432.273645
285.893631,149,9433.165643
266.711845,149,9434.086609
282.117149,149,9434.98565
272.267285,149,9435.901655
322.304719,149,9436.827572
311.04789,149,9437.708658
291.207455,149,9438.462651
-47.069671,12,9439.130577
276.327154,149,9439.287665
303.055324,149,9440.040651
234.627568,149,9440.832654
262.473362,149,9441.646652
292.138943,149,9442.527657
243.188216,149,9443.454654
276.405029,149,9444.375658
258.600013,149,9445.305664
301.382806,149,9446.237659
292.117343,149,9447.017659
285.919213,149,9447.824581
218.44537,149,9448.627582
17.847838,149,9449.454663
226.044594,149,9450.24966
235.537262,149,9451.052585
265.013893,149,9451.970664
292.957196,149,9452.897663
222.036692,149,9453.644664
304.877203,149,9454.553666
279.192177,149,9455.460665
234.938638,149,9456.238673
285.45053,149,9456.992806
282.436874,149,9457.786799
258.622134,149,9458.560807
-116.796576,149,9459.337807
-261.635501,149,9460.214809
208.808509,149,9461.144815
291.900205,149,9461.87581
308.331359,149,9462.765734
226.577958,149,9463.430812
242.439557,149,9464.136811
117.671923,149,9464.799842
281.736059,149,9465.488816
251.110765,149,9466.151814
286.443301,149,9466.818815
287.907568,149,9467.491822
293.451159,149,9468.183815
299.225625,149,9468.853814
300.874436,149,9469.552822
228.241682,149,9470.219816
306.494123,149,9470.89382
202.843789,128,9471.553843
321.014996,149,9472.138812
224.228272,149,9472.801817
279.986352,149,9473.468817
296.307186,149,9474.138821
203.408839,149,9474.797829
278.593768,149,9475.465819
291.94029,149,9476.140823
277.502672,149,9476.808824
235.33355,149,9477.470833
258.910618,149,9478.137826
259.828239,149,9478.843824
257.413633,149,9479.561822
259.485621,149,9480.230828
32.753273,149,9480.889827
253.250649,149,9481.547829
244.478528,149,9482.214828
-37.82222,149,9482.88483
-34.104679,16,9483.444826
260.885659,149,9483.60783
286.720478,149,9484.276827
250.529764,149,9484.950831
286.751421,149,9485.626824
311.957895,149,9486.274833
274.855494,149,9486.937829
280.287377,149,9487.614832
267.084482,149,9488.280838
267.887245,149,9488.948834
256.736651,149,9489.613836
308.53736,149,9490.299841
281.392564,149,9490.961831
276.726604,149,9491.626838
271.616421,149,9492.300839
241.172693,149,9492.972838
262.914885,149,9493.637838
291.729926,149,9494.332839
299.158734,149,9495.02276
310.751583,149,9495.698761
285.329061,149,9496.367762
241.016914,149,9497.037818
277.242784,149,9497.718843
233.467756,149,9498.397846
216.578584,149,9499.077764
269.906734,149,9499.764839
-61.405034,13,9500.353845
286.503282,149,9500.510864
-14.882944,149,9501.186843
268.858662,149,9501.875845
282.90634,149,9502.557838
257.229381,149,9503.243804
262.786204,149,9503.92277
310.74322,149,9504.613845
278.989467,149,9505.296845
292.859097,149,9505.979777
256.339675,149,9506.648851
252.531657,149,9507.334848
264.419906,149,9508.005815
290.702843,149,9508.678855
-24.782516,20,9509.270773
